Priority,Enabled,Status,SourceMod,Category,Bucket,MatchedLocal,Score,ArchivePath,ArchiveScore,NexusID,NexusURL,DownloadFile
2078,+,Missing,Deep Slumber - BOS Distributed,Quests - New,quests-followers,Simple Snow Improvements - Skyrim (BOS),0.413,,,131560,https://www.nexusmods.com/skyrimspecialedition/mods/131560,E:/My Skyrim mods/Objects/Deep Slumber - BOS Distributed-131560-1-0-4-1748467705.rar
2079,+,Missing,Redoran Reverie Beds - BOS Distributed DD Full,Quests - New,quests-followers,Riften of Reverie - Parallax Meshes,0.442,,,132997,https://www.nexusmods.com/skyrimspecialedition/mods/132997,E:/My Skyrim mods/Objects/Redoran Reverie Beds - BOS Distributed DD Full-132997-1-1-2-1767380604.rar
2080,+,Missing,Cozy Cots - BOS Color Variance,Quests - New,quests-followers,Casting Bar HUD Variance,0.577,,,134836,https://www.nexusmods.com/skyrimspecialedition/mods/134836,E:/My Skyrim mods/Objects/Cozy Cots - BOS Color Variance-134836-1-0-2-1747585424.rar
2081,+,Missing,Malacath's Chosen - An Orc Furniture Replacer,Quests - New,quests-followers,Umbral Embrace - A Nocturnal Replacer,0.590,,,133717,https://www.nexusmods.com/skyrimspecialedition/mods/133717,E:/My Skyrim mods/Objects/Malacath's Chosen - An Orc Furniture Replacer-133717-1-0-2-1731526659.rar
2082,+,Missing,Silver Objects SMIMed,Quests - New,quests-followers,Soul-Cairn Objects Secured,0.638,,,70787,https://www.nexusmods.com/skyrimspecialedition/mods/70787,E:/skyrim mods/Objects/Silver Objects SMIMed-70787-0-4-1669391277.7z
2083,+,Missing,HITS - 4K,Quests - New,quests-followers,,0.000,,,23076,https://www.nexusmods.com/skyrimspecialedition/mods/23076,E:/skyrim mods/Objects/HITS - 4K-23076-1-0-1549020390.zip
2084,+,Missing,GG's Complex Silverware (standalone CM cubemap),Quests - New,quests-followers,2k - The Eyes of Beauty - Standalone Textures,0.482,,,121232,https://www.nexusmods.com/skyrimspecialedition/mods/121232,E:/skyrim mods/Objects/GG's Complex Silverware (standalone CM cubemap)-121232-1-5-1718970018.7z
2085,+,Present,2K-4K. New NSFW Statues AIO. Final. 5 in 1 esl,Quests - New,quests-followers,[NoDelete] 2K-4K. New NSFW Statues AIO. Final. 5 in 1 esl,1.000,,,72373,https://www.nexusmods.com/skyrimspecialedition/mods/72373,E:/My Skyrim mods/Objects/2K-4K. New NSFW Statues AIO. Final. 5 in 1 esl-72373-1-1-4-1750602976.zip
2086,+,Missing,4-8k. New Dragon Word Wall,Quests - New,quests-followers,Arena - Dragon Lairs,0.526,,,177263,https://www.nexusmods.com/skyrimspecialedition/mods/177263,E:/My Skyrim mods/Objects/4-8k. New Dragon Word Wall-177263-1-0-1776076015.rar
2087,+,Missing,2k-4k. New Night Mother 1A,Quests - New,quests-followers,Much Better Night Mother,0.700,,,64404,https://www.nexusmods.com/skyrimspecialedition/mods/64404,E:/My Skyrim mods/Objects/2k-4k. New Night Mother 1A-64404-1-0-0-1646219101.zip
2088,+,Missing,Arcs Kitchen redux-2k,Quests - New,quests-followers,[NoDelete] DCarriage Redux,0.606,,,111694,https://www.nexusmods.com/skyrimspecialedition/mods/111694,E:/My Skyrim mods/Objects/Arcs Kitchen redux-2k-111694-2-1708588993.rar
2089,+,Missing,Arcs Tankard Redux 2k,Quests - New,quests-followers,Arctic - Frost Effects Redux,0.545,,,112567,https://www.nexusmods.com/skyrimspecialedition/mods/112567,E:/My Skyrim mods/Objects/Arcs Tankard Redux 2k-112567-1-1708889861.rar
2090,+,Missing,Arc's Kettle Redux 2k,Quests - New,quests-followers,Arctic - Frost Effects Redux,0.636,,,110929,https://www.nexusmods.com/skyrimspecialedition/mods/110929,E:/My Skyrim mods/Objects/Arc's Kettle Redux 2k-110929-1-1707130550.rar
2091,+,Missing,Arc's MeadBarrel Redux-2k,Quests - New,quests-followers,[NoDelete] DCarriage Redux,0.595,,,111195,https://www.nexusmods.com/skyrimspecialedition/mods/111195,E:/My Skyrim mods/Objects/Arc's MeadBarrel Redux-2k-111195-2-1707741989.rar
2092,+,Missing,Arcs Bear Trap Redux 2k,Quests - New,quests-followers,Arctic - Frost Effects Redux,0.565,,,115412,https://www.nexusmods.com/skyrimspecialedition/mods/115412,E:/My Skyrim mods/Objects/Arcs Bear Trap Redux 2k-115412-1-1711801631.rar
2093,+,Missing,Arcs Gem Holder Redux-2k,Quests - New,quests-followers,[NoDelete] DCarriage Redux,0.556,,,127973,https://www.nexusmods.com/skyrimspecialedition/mods/127973,E:/My Skyrim mods/Objects/Arcs Gem Holder Redux-2k-127973-1-1724986447.rar
2094,+,Missing,Arcs Gem Stone Redux 1k,Quests - New,quests-followers,[NoDelete] DCarriage Redux,0.571,,,145190,https://www.nexusmods.com/skyrimspecialedition/mods/145190,E:/My Skyrim mods/Objects/Arcs Gem Stone Redux 1k-145190-1-1742413209.rar
2095,+,Missing,Rudy HQ - Miscellaneous SE (Pottery),Quests - New,quests-followers,GORE - Miscellaneous Patches,0.691,,,19867,https://www.nexusmods.com/skyrimspecialedition/mods/19867,E:/My Skyrim mods/Objects/Rudy HQ - Miscellaneous SE-19867-1-02-1605037093.rar
2097,+,Missing,Lux Patches for Added Interior,Quests - New,quests-followers,FleshFX Patches for Simonrim,0.655,,,113002,https://www.nexusmods.com/skyrimspecialedition/mods/113002,C:/Users/lesli/Downloads/Lux (patch hub)-113002-7-0-1753427843.rar
2099,+,Present,Open Animation Replacer - RaySense,Quests - New,animations,Open Animation Replacer - RaySense,1.000,,,175498,https://www.nexusmods.com/skyrimspecialedition/mods/175498,E:/My Skyrim mods/Animations/Movement/Open Animation Replacer - RaySense-175498-1-0-1774370738.zip
2100,+,Missing,RaySense - Cover Animation,Quests - New,animations,Open Animation Replacer - RaySense,0.750,,,175504,https://www.nexusmods.com/skyrimspecialedition/mods/175504,E:/My Skyrim mods/Animations/Movement/RaySense - Cover Animation-175504-1-5-1774677046.zip
2101,+,Missing,RaySense - Jumping over obstacles,Quests - New,quests-followers,Jumping Attack,0.489,,,175506,https://www.nexusmods.com/skyrimspecialedition/mods/175506,E:/My Skyrim mods/Animations/Movement/RaySense - Jumping Over Obstacles-175506-1-0-1774374499.zip
2102,+,Missing,Beam Walking Assist,Quests - New,quests-followers,,0.000,,,175511,https://www.nexusmods.com/skyrimspecialedition/mods/175511,E:/My Skyrim mods/Animations/Movement/Beam Walking Assist-175511-1-3-1776342987.zip
2103,+,Missing,Dynamic Random Female idle animation,Quests - New,animations,Smooth Random Magic idle Animation,0.743,,,0,,E:/skyrim mods/Nolvus 6 Mods/Animations/Dynamic Random Female idle animation.rar
2104,+,Missing,Dynamic Random Non-Combat Female idle animations OAR,Quests - New,animations,Vanargand Animations - Female Idle Walk and Run,0.619,,,0,,E:/skyrim mods/Nolvus 6 Mods/Animations/Dynamic Random Non-Combat Female idle animations OAR.rar
2105,+,Present,Dynamic Relaxed sneak OAR,Quests - New,quests-followers,Dynamic Relaxed sneak OAR,1.000,,,174139,https://www.nexusmods.com/skyrimspecialedition/mods/174139,E:/My Skyrim mods/Animations/Movement/Dynamic Relaxed sneak OAR-174139-1-00-1773056302.rar
2107,+,Missing,SLAC DAR Invite My Choice SE,Quests - New,quests-followers,The Choice is Yours,0.591,,,0,,E:/skyrim mods/Nolvus 6 Mods/Nolvus Creature/Not Used/SLAC DAR Invite My Choice SE.rar
2108,+,Missing,SLAC DAR Invite Playful SE,Quests - New,quests-followers,Male Player Animations (DAR),0.408,,,0,,E:/skyrim mods/Nolvus 6 Mods/Nolvus Creature/Not Used/SLAC DAR Invite Playful SE.rar
2109,+,Missing,SLAC DAR Invite Seductive SE,Quests - New,quests-followers,Take a Seat - New DAR Sitting Animations,0.381,,,0,,E:/skyrim mods/Nolvus 6 Mods/Nolvus Creature/Not Used/SLAC DAR Invite Seductive SE.rar
2110,+,Missing,SLAC DAR Invite Shy SE,Quests - New,quests-followers,Take a Seat - New DAR Sitting Animations,0.421,,,0,,E:/skyrim mods/Nolvus 6 Mods/Nolvus Creature/Not Used/SLAC DAR Invite Shy SE.rar
2111,+,Missing,Fill Her Up Expansion OAR,Quests - New,quests-followers,Fill-Her-Up-Baka-Edition-CORE-2.0.3.9,0.704,,,124228,https://www.nexusmods.com/skyrimspecialedition/mods/124228,E:/skyrim mods/Nolvus 6 Mods/Nolvus Creature/LoverLab Animations/Fill Her Up Expansion OAR-124228-1-2-1727923649.zip
2112,+,Missing,Gunslicer OAR Animations Pack,Quests - New,animations,Gunslicer Animations,0.816,,,123949,https://www.nexusmods.com/skyrimspecialedition/mods/123949,C:/Users/lesli/Downloads/Gunslicer Animations All in One OAR-123949-1-15-4-1761694140.zip
2113,+,Missing,Malignis Animations - Conditions,Quests - New,animations,Goetia Animations - Conditional Shouts,0.727,,,132028,https://www.nexusmods.com/skyrimspecialedition/mods/132028,C:/Users/lesli/Downloads/Malignis Animations - Conditions v1.07-132028-1-07-1738693406.rar
2114,+,FuzzyPresent,Malignis Animations - Random Idles TB,Quests - New,animations,Malignis Animations - Random Idles Talk Barter,0.886,,,103288,https://www.nexusmods.com/skyrimspecialedition/mods/103288,C:/Users/lesli/Downloads/Malignis Animations - Random Idles TB v1.31-103288-1-31-1735546492.rar
2115,+,Missing,Eating Animations And Sounds SE,Quests - New,animations,Goetia Animations - Conditional Shouts,0.688,,,42602,https://www.nexusmods.com/skyrimspecialedition/mods/42602,E:/My Skyrim mods/Immersions/Eating Animations And Sounds SE V1.9.4-42602-1-9-4-1668786874.7z
2116,+,Missing,Eating animations - My HD version SE,Quests - New,animations,Leviathan Animations II - Sprint,0.656,,,44010,https://www.nexusmods.com/skyrimspecialedition/mods/44010,E:/My Skyrim mods/Immersions/Eating animations - My HD version SE-44010-6-1-1670205798.7z
2117,+,Missing,Eating Animations - Patch Collection,Quests - New,animations,Distinct Interiors Patch Collection,0.754,,,63741,https://www.nexusmods.com/skyrimspecialedition/mods/63741,E:/My Skyrim mods/Immersions/Eating Animations - Patch Collection-63741-2-10-1683906496.7z
2118,+,Missing,SunHelm - EAS patch,Quests - New,quests-followers,Sunhelm - Four Seasons patch,0.791,,,168863,https://www.nexusmods.com/skyrimspecialedition/mods/168863,E:/My Skyrim mods/Immersions/SunHelm - EAS patch-168863-1-1767572533.zip
2119,+,Missing,Dynamic Looting and Harvesting,Quests - New,quests-followers,Dynamic Female Hand Warming,0.667,,,114547,https://www.nexusmods.com/skyrimspecialedition/mods/114547,E:/My Skyrim mods/Immersions/Dynamic Looting and Harvesting-114547-1-7-1715257460.zip
2120,+,FuzzyPresent,Dynamic Crafting Animations,Quests - New,animations,Dynamic Animation Casting - NG,0.873,,,116422,https://www.nexusmods.com/skyrimspecialedition/mods/116422,E:/My Skyrim mods/Immersions/Dynamic Crafting Animations-116422-1-2-2-1735303541.zip
2121,+,Missing,Gulan0_walk_run_sprint- OAR-player,Quests - New,quests-followers,HS Player Homes - Proudspire Manor,0.523,,,164743,https://www.nexusmods.com/skyrimspecialedition/mods/164743,E:/My Skyrim mods/Animations/Movement/Gulan0_walk_run_sprint- OAR-player-164743-1-1-1764474088.zip
2122,+,Missing,Cute girl jump_legs apart,Quests - New,quests-followers,Girl's Heavy Armors SE,0.455,,,163117,https://www.nexusmods.com/skyrimspecialedition/mods/163117,E:/My Skyrim mods/Animations/Movement/Cute girl jump_legs apart-163117-1-0-1761839729.zip
2124,+,Missing,Dragonborn Voice Over,Quests - New,quests-followers,Aptrgangr - Draugr Voice Overhaul,0.615,,,84329,https://www.nexusmods.com/skyrimspecialedition/mods/84329,C:/Users/lesli/Downloads/Dragonborn Voice Over-84329-1-1-1-1691780943.zip
2125,+,FuzzyPresent,At Your Own Pace DBVO,Quests - New,quests-followers,At Your Own Pace,0.865,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/At Your Own Pace DBVO-89810-1-0-1683407255.rar
2126,+,Missing,DBVO - ElevenLabs Bella - FDE Aela,Quests - New,quests-followers,Immersive Kaidan Start - ElevenLabs Replacer,0.472,,,91260,https://www.nexusmods.com/skyrimspecialedition/mods/91260,C:/Users/lesli/Downloads/DBVO - ElevenLabs Bella - FDE Aela-91260-1-2-1712242374.7z
2127,+,Missing,DBVO - ElevenLabs Bella - Gore 1.523,Quests - New,quests-followers,Immersive Kaidan Start - ElevenLabs Replacer,0.500,,,91260,https://www.nexusmods.com/skyrimspecialedition/mods/91260,C:/Users/lesli/Downloads/DBVO - ElevenLabs Bella - Gore 1.523-91260-1-523-1691418732.7z
2128,+,Missing,Honed Metal DBVO Pack 1.23,Quests - New,quests-followers,BnP eye pack 2k,0.545,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Honed Metal DBVO Pack 1.23-89810-1-0-1683131663.rar
2129,+,Missing,DBVO - ElevenLabs Bella - Kaidan 2 REPACK,Quests - New,quests-followers,Immersive Kaidan Start - ElevenLabs Replacer,0.597,,,91260,https://www.nexusmods.com/skyrimspecialedition/mods/91260,C:/Users/lesli/Downloads/DBVO - ElevenLabs Bella - Kaidan 2 REPACK-91260-1-0-1691789735.7z
2130,+,Missing,Lucien DBVO Pack,Quests - New,quests-followers,Cosmos Lucien Replacer,0.632,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Lucien DBVO Pack v1.6.3-89810-1-0-1683045471.rar
2131,+,Missing,Remiel-Dwemer Specialist DBVO 1.6.1,Quests - New,quests-followers,Dwemer Gates Don't Reset,0.566,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Remiel-Dwemer Specialist DBVO 1.6.1-89810-1-1-1683441737.rar
2132,+,Missing,DBVO - ElevenLabs Bella - Simple Hunting Overhaul,Quests - New,quests-followers,Simple Hunting Overhaul MCM Helper,0.684,,,91260,https://www.nexusmods.com/skyrimspecialedition/mods/91260,C:/Users/lesli/Downloads/DBVO - ElevenLabs Bella - Simple Hunting Overhaul-91260-1-0-1691276215.7z
2133,+,Missing,Song Of The Green DBVO 1.4,Quests - New,quests-followers,Song of the Green (Auri Follower),0.717,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Song Of The Green DBVO 1.4-89810-1-0-1683211335.rar
2134,+,Missing,Xelzaz Follower Core DBVO 1.8.2,Quests - New,adult-frameworks,Xelzaz Follower Wyrmstooth Patch,0.596,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Xelzaz Follower Core DBVO 1.8.2-89810-1-0-1683301169.rar
2135,+,Missing,Relationship Dialogue Overhaul - DBVO Pack RDO Final,Quests - New,quests-followers,Relationship Dialogue Overhaul - RDO SE,0.810,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Relationship Dialogue Overhaul -  DBVO Pack RDO Final-89810-1-0-1683137391.rar
2136,+,Missing,DBVO Bella - USSEP,Quests - New,quests-followers,[NoDelete] Build with Gold (USSEP),0.541,,,91260,https://www.nexusmods.com/skyrimspecialedition/mods/91260,C:/Users/lesli/Downloads/DBVO Bella - USSEP-91260-1-0-1688583721.7z
2137,+,Missing,SexLab Solutions - Revisited DBVO 1.15,Quests - New,adult-frameworks,SexLab Solutions,0.681,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/SexLab Solutions - Revisited DBVO 1.15-89810-1-0-1683886728.rar
2138,+,Missing,Voice Bella DBVO SL Aroused Creatures,Quests - New,adult-frameworks,Aroused Sexy Idles - OAR,0.542,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,E:/skyrim mods/Nolvus 6 Mods/Voice Pack/Voice Bella DBVO SL Aroused Creatures.7z
2139,+,Missing,Voice Bella DBVO Simple Slavery v6.3.23,Quests - New,quests-followers,Simple Slavery Plus Plus Voice,0.754,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,E:/skyrim mods/Nolvus 6 Mods/Voice Pack/Voice Bella DBVO Simple Slavery v6.3.23.7z
2140,+,Missing,Bella Voice DBVO,Quests - New,quests-followers,Lola Voice,0.692,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/BellaVoiceInstaller_1.0-89810-1-0-1684790853.zip
2141,+,Missing,DBVO - Bella - Patch Hub AIO,Quests - New,quests-followers,SDA Patch Hub SE,0.649,,,125170,https://www.nexusmods.com/skyrimspecialedition/mods/125170,C:/Users/lesli/Downloads/DBVO - Bella - Patch Hub AIO-125170-1-2-3-1734735655.7z
2142,+,Missing,Aroused Creatures v04.14 Voice Lines,Quests - New,adult-frameworks,Forgotten Creatures,0.542,,,0,,E:/skyrim mods/Nolvus 6 Mods/Voice Pack/Aroused Creatures v04.14 Voice Lines.7z
2143,+,Missing,Fill Her Up 1.96 Voice Lines,Quests - New,quests-followers,Fill-Her-Up-Baka-Edition-CORE-2.0.3.9,0.577,,,0,,E:/skyrim mods/Nolvus 6 Mods/Voice Pack/Fill Her Up 1.96 Voice Lines.7z
2144,+,Missing,Voice Bella DBVO Balazar's Bitch v095,Quests - New,quests-followers,Balazar's Voice,0.638,,,89810,https://www.nexusmods.com/skyrimspecialedition/mods/89810,C:/Users/lesli/Downloads/Voice Bella DBVO Balazar's Bitch v095.7z
2145,+,Missing,DBVO - Bella - Heart of Ice - Astrid,Quests - New,quests-followers,The Frozen Heart,0.435,,,135447,https://www.nexusmods.com/skyrimspecialedition/mods/135447,E:/My Skyrim mods/Sounds/DBVO/DBVO - Bella - Heart of Ice - Astrid.-135447-1-1-1733422912.rar
2147,+,Missing,The Prophecy -Lord Harkon Voice Rework,Quests - New,quests-followers,Hrothmund the Red Enhanced Voice,0.609,,,0,,E:/My Skyrim mods/Sounds/The Prophecy -Lord Harkon Voice Rework--41566-1-5-1603216864.7z
2148,+,Missing,Unfaithed -Miraak's Voice Rework,Quests - New,quests-followers,Hermaeus Mora - Voice Renewal,0.552,,,0,,E:/My Skyrim mods/Sounds/Unfaithed -Miraak's Voice Rework--41615-1-1F-1603362525.7z
2149,+,Missing,The Enigma Series Dawn,Quests - New,quests-followers,JS Shrines of the Divines SE,0.553,,,0,,E:/My Skyrim mods/Sounds/The Enigma Series Dawn - Installer --140205-1-1RE-1738010930.7z
2150,+,Missing,Wyrm - The Ancient Ones,Quests - New,quests-followers,The Choice is Yours,0.600,,,0,,E:/My Skyrim mods/Sounds/Wyrm - The Ancient Ones --139539-1-2-0IR-1737396773.7z
2151,+,Missing,Enigma Series - Book Of The Wild - RE,Quests - New,quests-followers,Knight of The Village Set BHUNP SSE,0.586,,,139720,https://www.nexusmods.com/skyrimspecialedition/mods/139720,E:/My Skyrim mods/Sounds/Enigma Series - Book Of The Wild - RE-139720-1--1737500356.7z
2152,+,Missing,Equus - Horses Sounds Redesigned - Riley's Edit,Quests - New,quests-followers,More Painful Death Sounds SE,0.500,,,69069,https://www.nexusmods.com/skyrimspecialedition/mods/69069,E:/My Skyrim mods/Sounds/Equus - Horses Sounds Redesigned - Riley's Edit-69069-1-0-1E-1667803680.zip
2153,+,Missing,Insectoid - Scrib Sounds Rework,Quests - New,quests-followers,Reverb Interior Sounds Expansion,0.525,,,0,,E:/My Skyrim mods/Sounds/Insectoid - Scrib Sounds Rework --143414-1-0-1740961889.7z
2154,+,Missing,Insectoid - Chaurus Sounds Rework,Quests - New,quests-followers,Reverb Interior Sounds Expansion,0.571,,,0,,E:/My Skyrim mods/Sounds/Insectoid - Chaurus Sounds Rework --90772-1-0-1683380649.7z
2155,+,Missing,Phantasmagoria - Female Ghosts Voice Rework,Quests - New,quests-followers,Hermaeus Mora - Voice Renewal,0.588,,,0,,E:/My Skyrim mods/Sounds/Phantasmagoria - Female Ghosts Voice Rework --139952-1-0-1737762163.7z
2156,+,Missing,Glacia - Ice Wraiths SFX Rework,Quests - New,quests-followers,Smooth Random Jump Animation - Rework,0.469,,,0,,E:/My Skyrim mods/Sounds/Glacia - Ice Wraiths SFX Rework --139869-1-0-1737681902.7z
2157,+,Missing,Oread - Spriggan SFX Rework,Quests - New,quests-followers,RUSTIC SPRIGGAN - Special Edition,0.536,,,0,,E:/My Skyrim mods/Sounds/Oread - Spriggan SFX Rework --119552-1-0-1715805493.7z
2158,+,Missing,Depths of Apocrypha - Lurker VSFX Rework,Quests - New,quests-followers,Detailing the Eldrich - Higher-Res Apocrypha - Temple of Miraak - Black Books,0.440,,,0,,E:/My Skyrim mods/Sounds/Depths of Apocrypha - Lurker VSFX Rework --138794-1-2-1737751347.7z
2159,+,Missing,Animunculi - Dwarven Spider SFX Redesigned,Quests - New,quests-followers,Gecko's Dwarven Ruins Textures,0.457,,,0,,E:/My Skyrim mods/Sounds/Animunculi - Dwarven Spider SFX Redesigned --90638-1-0-1683201736.7z
